id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
32298;37;admin.;divorced;high.school;NA;1;1;telephone;may;wed;5;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
32300;46;technician;divorced;professional.course;0;0;0;telephone;jun;wed;2;999;0;0nexistent;1.4;94.465;-41.8;4.962;5228.1;0
32304;47;blue-collar;married;high.school;NA;1;0;telephone;may;tue;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
32305;37;blue-collar;married;basic.6y;0;0;0;telephone;oct;fri;1;999;0;0nexistent;-3.4;92.431;-26.9;0.73;5017.5;0
32306;38;admin.;married;university.degree;0;0;0;cellular;sep;thu;2;999;0;0nexistent;-1.1;94.199;-37.5;0.879;4963.6;0
32307;57;retired;divorced;basic.9y;0;0;0;cellular;jul;fri;3;999;0;0nexistent;-2.9;92.469;-33.6;1.059;5076.2;0
32308;34;entrepreneur;single;professional.course;0;1;0;telephone;jun;mon;8;999;0;0nexistent;1.4;94.465;-41.8;4.96;5228.1;0
32309;46;blue-collar;divorced;basic.6y;0;1;0;telephone;jun;tue;3;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
32310;50;admin.;married;high.school;0;0;1;telephone;jun;fri;1;999;0;0nexistent;1.4;94.465;-41.8;4.967;5228.1;0
32311;51;management;divorced;university.degree;0;1;0;cellular;may;thu;3;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1;0
32314;38;admin.;divorced;high.school;0;1;0;cellular;0v;fri;1;999;0;0nexistent;-0.1;93.2;-42;4.021;5195.8;0
32315;57;technician;married;university.degree;NA;1;1;cellular;aug;thu;9;999;0;0nexistent;1.4;93.444;-36.1;4.962;5228.1;0
32317;44;technician;married;professional.course;0;0;0;cellular;aug;tue;6;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
32318;45;blue-collar;married;basic.4y;NA;1;1;cellular;aug;mon;3;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
32319;33;technician;married;professional.course;0;NA;NA;cellular;aug;thu;2;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;1
32321;32;admin.;single;university.degree;0;1;0;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
32322;42;services;married;professional.course;0;0;0;telephone;jun;fri;1;999;0;0nexistent;1.4;94.465;-41.8;4.967;5228.1;0
32323;36;blue-collar;married;basic.6y;0;1;0;cellular;0v;wed;1;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
32324;30;technician;NA;university.degree;0;0;0;cellular;mar;mon;2;11;2;success;-1.8;93.369;-34.8;0.639;5008.7;1
32325;36;blue-collar;divorced;basic.9y;0;0;0;cellular;may;wed;2;999;0;0nexistent;-1.8;92.893;-46.2;1.281;5099.1;0
32326;51;technician;married;high.school;0;0;0;cellular;jul;mon;1;6;3;success;-1.7;94.215;-40.3;0.889;4991.6;1
32329;43;technician;married;university.degree;0;1;0;cellular;0v;fri;2;999;0;0nexistent;-0.1;93.2;-42;4.021;5195.8;0
32331;35;admin.;married;university.degree;0;1;0;telephone;jun;wed;5;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
32332;54;blue-collar;married;basic.4y;0;0;1;cellular;may;fri;2;999;0;0nexistent;-1.8;92.893;-46.2;1.25;5099.1;0
32333;44;management;married;basic.9y;0;0;0;cellular;may;tue;1;999;0;0nexistent;-1.8;92.893;-46.2;1.291;5099.1;0
32334;21;student;single;high.school;0;0;1;cellular;oct;mon;1;999;0;0nexistent;-3.4;92.431;-26.9;0.739;5017.5;0
32335;37;admin.;married;university.degree;0;0;0;cellular;aug;tue;12;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
32336;37;admin.;divorced;university.degree;NA;1;0;cellular;may;mon;1;999;0;0nexistent;-1.8;92.893;-46.2;1.244;5099.1;1
32337;45;admin.;married;high.school;NA;0;1;cellular;jul;mon;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
32338;31;blue-collar;married;basic.4y;NA;1;0;telephone;jul;wed;1;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
32340;44;blue-collar;married;basic.6y;0;1;0;cellular;may;wed;1;999;0;0nexistent;-1.8;92.893;-46.2;1.334;5099.1;0
32341;84;retired;married;basic.9y;0;1;0;cellular;may;wed;1;999;1;failure;-1.8;93.876;-40;0.697;5008.7;0
32342;37;housemaid;married;basic.4y;0;0;0;cellular;jul;tue;4;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
32346;41;self-employed;married;basic.9y;NA;1;0;cellular;jul;fri;3;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;0
32348;52;services;married;NA;NA;0;0;telephone;may;wed;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
32349;52;blue-collar;married;basic.4y;0;0;0;telephone;may;fri;9;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
32352;31;technician;married;professional.course;NA;1;0;cellular;aug;wed;2;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
32353;31;admin.;married;professional.course;0;0;0;cellular;mar;mon;2;999;0;0nexistent;-1.8;93.369;-34.8;0.646;5008.7;1
32354;26;admin.;single;university.degree;0;0;1;cellular;jun;fri;2;6;1;success;-1.7;94.055;-39.8;0.732;4991.6;0
32358;37;admin.;married;university.degree;0;1;0;telephone;0v;wed;1;6;1;success;-0.1;93.2;-42;4.286;5195.8;0
32359;48;blue-collar;married;basic.9y;0;1;1;cellular;may;wed;2;999;0;0nexistent;-1.8;92.893;-46.2;1.334;5099.1;0
32361;32;services;married;basic.6y;NA;1;0;telephone;0v;tue;2;999;0;0nexistent;-0.1;93.2;-42;4.153;5195.8;0
32362;36;technician;married;professional.course;0;0;0;cellular;may;wed;1;999;0;0nexistent;-1.8;92.893;-46.2;1.281;5099.1;0
32363;60;retired;married;high.school;0;0;0;cellular;may;thu;3;6;1;success;-1.8;93.876;-40;0.699;5008.7;1
32364;44;blue-collar;married;basic.6y;0;1;0;telephone;may;mon;5;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
32365;43;admin.;married;university.degree;NA;1;0;telephone;jun;mon;3;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
32366;26;admin.;single;university.degree;0;1;0;cellular;apr;thu;1;999;0;0nexistent;-1.8;93.075;-47.1;1.365;5099.1;1
32367;39;admin.;married;high.school;0;0;0;cellular;0v;mon;1;3;2;success;-3.4;92.649;-30.1;0.714;5017.5;0
32368;50;blue-collar;married;NA;NA;0;0;cellular;jul;thu;1;999;0;0nexistent;1.4;93.918;-42.7;4.958;5228.1;0
32369;38;management;single;university.degree;0;0;0;cellular;may;wed;2;999;0;0nexistent;-1.8;92.893;-46.2;1.27;5099.1;0
32370;37;unemployed;married;professional.course;0;0;0;telephone;may;tue;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
32371;33;self-employed;single;university.degree;0;0;0;telephone;jun;mon;4;999;0;0nexistent;1.4;94.465;-41.8;4.96;5228.1;0
32373;51;blue-collar;married;basic.9y;0;1;1;cellular;jul;thu;4;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
32374;35;admin.;single;university.degree;0;0;0;cellular;jul;fri;1;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;0
32375;34;services;married;high.school;0;0;0;telephone;may;thu;1;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
32377;51;blue-collar;married;basic.4y;0;1;1;telephone;jun;fri;2;999;0;0nexistent;1.4;94.465;-41.8;4.967;5228.1;0
32378;33;technician;single;professional.course;NA;1;0;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.864;5191;0
32380;32;admin.;single;university.degree;0;0;0;telephone;may;mon;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
32381;39;technician;divorced;professional.course;NA;1;0;cellular;aug;mon;5;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;1
32382;57;services;married;high.school;0;1;0;cellular;apr;mon;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;0
32384;53;retired;married;basic.9y;NA;0;0;cellular;jul;fri;2;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
32385;25;admin.;single;university.degree;0;0;0;cellular;aug;mon;1;999;0;0nexistent;-2.9;92.201;-31.4;0.861;5076.2;1
32387;19;student;single;NA;0;0;0;cellular;apr;fri;5;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
32388;25;admin.;single;university.degree;0;1;0;cellular;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;0
32390;24;student;single;basic.9y;0;NA;NA;cellular;sep;tue;1;999;0;0nexistent;-3.4;92.379;-29.8;0.788;5017.5;1
32391;59;technician;married;professional.course;0;1;0;cellular;jul;fri;2;15;1;success;-1.7;94.215;-40.3;0.861;4991.6;1
32394;31;admin.;married;high.school;NA;1;1;telephone;jun;wed;2;999;0;0nexistent;1.4;94.465;-41.8;4.864;5228.1;0
32395;33;management;married;university.degree;0;1;0;cellular;0v;tue;1;999;0;0nexistent;-0.1;93.2;-42;4.153;5195.8;0
32396;38;technician;divorced;high.school;0;0;0;cellular;aug;mon;2;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
32397;52;management;married;university.degree;0;1;1;cellular;0v;mon;2;999;0;0nexistent;-0.1;93.2;-42;4.191;5195.8;0
32400;52;blue-collar;divorced;basic.9y;0;1;0;telephone;jul;wed;3;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
32403;49;blue-collar;married;high.school;NA;1;0;cellular;aug;thu;2;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
32404;31;admin.;single;university.degree;0;1;0;cellular;aug;thu;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
32405;43;management;married;university.degree;0;1;0;cellular;aug;tue;7;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
32407;36;NA;single;basic.6y;NA;1;0;telephone;may;wed;1;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
32408;52;technician;single;professional.course;0;1;0;cellular;aug;wed;2;999;0;0nexistent;1.4;93.444;-36.1;4.967;5228.1;0
32409;23;technician;single;university.degree;0;1;0;cellular;oct;fri;1;999;0;0nexistent;-3.4;92.431;-26.9;0.73;5017.5;1
32410;58;admin.;married;university.degree;0;0;0;cellular;aug;wed;1;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
32411;29;admin.;single;university.degree;NA;1;0;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
32412;33;blue-collar;married;basic.9y;0;1;0;telephone;jun;thu;8;999;0;0nexistent;1.4;94.465;-41.8;4.958;5228.1;0
32413;34;technician;divorced;professional.course;0;1;0;cellular;may;fri;6;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;0
32414;42;blue-collar;married;basic.6y;0;0;0;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
32416;51;technician;married;basic.6y;0;1;0;cellular;jul;tue;2;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
32417;44;admin.;married;high.school;0;0;0;telephone;may;wed;3;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
32419;53;services;married;basic.4y;0;0;0;telephone;may;fri;5;999;0;0nexistent;1.1;93.994;-36.4;4.864;5191;0
32420;38;blue-collar;married;basic.6y;0;1;0;telephone;may;tue;1;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
32421;39;admin.;married;high.school;0;0;0;cellular;may;tue;2;999;0;0nexistent;-1.8;92.893;-46.2;1.266;5099.1;0
32424;24;blue-collar;single;basic.9y;0;0;0;cellular;jul;thu;2;999;0;0nexistent;1.4;93.918;-42.7;4.958;5228.1;0
32425;32;blue-collar;married;basic.9y;0;1;0;cellular;may;wed;1;10;1;success;-1.8;92.893;-46.2;1.334;5099.1;0
32426;45;NA;married;NA;0;0;0;telephone;jun;fri;4;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
32427;32;blue-collar;married;professional.course;0;0;0;telephone;may;thu;1;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;1
32428;37;blue-collar;divorced;basic.9y;0;1;0;cellular;jul;thu;2;999;0;0nexistent;1.4;93.918;-42.7;4.968;5228.1;0
32429;29;admin.;single;high.school;0;0;0;telephone;jun;fri;4;999;0;0nexistent;1.4;94.465;-41.8;4.947;5228.1;0
32432;35;admin.;single;university.degree;0;1;0;cellular;0v;thu;2;999;1;failure;-0.1;93.2;-42;4.076;5195.8;0
32433;31;admin.;single;university.degree;0;1;0;cellular;aug;thu;5;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
32436;58;retired;married;basic.4y;NA;0;0;cellular;jul;tue;1;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
32437;38;self-employed;married;basic.9y;0;0;0;cellular;may;wed;4;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;0
32438;38;blue-collar;married;basic.4y;0;0;0;cellular;apr;tue;1;999;0;0nexistent;-1.8;93.075;-47.1;1.453;5099.1;0
32441;27;blue-collar;single;basic.9y;0;1;0;cellular;jul;wed;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
32442;31;admin.;single;university.degree;0;0;0;cellular;0v;thu;1;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
32443;29;technician;divorced;professional.course;0;1;0;telephone;jun;wed;19;999;0;0nexistent;1.4;94.465;-41.8;4.962;5228.1;0
32445;28;technician;married;basic.9y;0;1;0;telephone;jul;mon;2;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
32446;46;self-employed;divorced;basic.9y;NA;NA;NA;cellular;0v;thu;1;999;1;failure;-0.1;93.2;-42;4.076;5195.8;0
32448;69;retired;divorced;basic.4y;0;0;0;cellular;apr;mon;1;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
32450;66;housemaid;married;basic.4y;0;0;0;telephone;jul;tue;2;999;0;0nexistent;-1.7;94.215;-40.3;0.876;4991.6;1
32453;48;entrepreneur;single;university.degree;0;0;0;cellular;jul;tue;2;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
32454;27;admin.;married;university.degree;0;1;0;cellular;aug;tue;5;12;1;success;-1.7;94.027;-38.3;0.886;4991.6;1
32455;28;technician;single;high.school;0;0;0;cellular;jul;mon;8;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
32456;31;blue-collar;married;basic.9y;0;0;0;cellular;apr;tue;1;999;1;failure;-1.8;93.075;-47.1;1.453;5099.1;1
32458;60;admin.;married;professional.course;0;1;0;cellular;apr;thu;1;999;0;0nexistent;-1.8;93.075;-47.1;1.365;5099.1;0
32459;38;admin.;married;basic.6y;0;1;0;cellular;jul;thu;3;999;0;0nexistent;1.4;93.918;-42.7;4.968;5228.1;0
32460;31;blue-collar;married;basic.9y;0;0;0;cellular;0v;thu;3;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
32461;39;technician;married;professional.course;0;0;0;cellular;apr;thu;3;999;1;failure;-1.8;93.749;-34.6;0.64;5008.7;0
32462;35;blue-collar;married;basic.9y;0;0;0;telephone;may;tue;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
32463;41;technician;single;university.degree;0;0;0;cellular;0v;fri;3;999;1;failure;-0.1;93.2;-42;4.021;5195.8;0
32465;49;admin.;married;university.degree;NA;0;0;cellular;jul;mon;1;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
32467;34;self-employed;single;university.degree;0;1;0;cellular;may;tue;1;999;0;0nexistent;-1.8;92.893;-46.2;1.291;5099.1;0
32468;33;technician;married;NA;0;1;0;cellular;0v;thu;1;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
32469;29;admin.;married;university.degree;0;1;0;cellular;may;wed;2;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1;0
32470;44;admin.;single;professional.course;NA;1;0;cellular;may;tue;4;999;0;0nexistent;-1.8;92.893;-46.2;1.344;5099.1;0
32471;29;management;married;university.degree;0;0;0;telephone;jun;wed;2;999;0;0nexistent;1.4;94.465;-41.8;4.962;5228.1;0
32472;23;admin.;married;professional.course;0;0;1;telephone;jun;mon;3;999;0;0nexistent;1.4;94.465;-41.8;4.947;5228.1;0
32474;46;unemployed;divorced;professional.course;NA;1;0;cellular;jul;mon;8;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
32477;48;blue-collar;married;basic.9y;0;0;1;cellular;may;tue;2;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1;0
32479;34;admin.;married;high.school;NA;1;0;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
32480;54;retired;divorced;university.degree;0;1;0;cellular;jul;tue;2;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
32481;37;blue-collar;married;basic.4y;0;1;0;cellular;apr;wed;1;5;1;success;-1.8;93.075;-47.1;1.445;5099.1;0
32482;42;admin.;married;NA;0;0;0;cellular;apr;fri;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;1
32485;51;retired;divorced;university.degree;0;1;1;telephone;jun;tue;3;999;0;0nexistent;1.4;94.465;-41.8;4.864;5228.1;0
32486;52;technician;married;basic.9y;0;1;0;telephone;jun;thu;2;999;0;0nexistent;1.4;94.465;-41.8;4.866;5228.1;0
32487;54;retired;married;professional.course;0;1;0;telephone;jun;fri;2;999;0;0nexistent;1.4;94.465;-41.8;4.967;5228.1;0
32488;23;admin.;single;university.degree;0;0;0;cellular;apr;wed;2;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;1
32489;28;blue-collar;single;basic.9y;0;1;0;telephone;jun;mon;2;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
32490;31;technician;married;basic.9y;0;1;0;cellular;0v;wed;5;999;1;failure;-0.1;93.2;-42;4.12;5195.8;0
32491;52;services;divorced;high.school;NA;0;0;cellular;0v;mon;1;999;0;0nexistent;-0.1;93.2;-42;4.191;5195.8;0
32492;31;services;married;basic.9y;0;1;0;cellular;jul;wed;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;1
32493;29;admin.;married;high.school;0;0;0;telephone;may;fri;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
32494;39;management;married;high.school;0;1;0;cellular;0v;tue;1;999;0;0nexistent;-0.1;93.2;-42;4.153;5195.8;0
32495;56;self-employed;married;university.degree;0;0;0;cellular;apr;tue;2;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;1
32496;26;technician;single;high.school;0;1;1;cellular;jul;mon;7;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;1
32498;41;blue-collar;married;basic.9y;0;1;0;cellular;may;tue;1;999;0;0nexistent;-1.8;92.893;-46.2;1.344;5099.1;0
32500;48;blue-collar;married;basic.6y;NA;1;0;cellular;may;wed;2;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;0
32501;23;blue-collar;married;basic.9y;0;1;0;cellular;jul;wed;2;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;0
32504;39;technician;married;professional.course;NA;0;0;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
32506;36;blue-collar;married;basic.6y;0;0;0;telephone;jun;wed;4;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
32507;31;entrepreneur;married;university.degree;0;1;0;cellular;0v;wed;2;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
32508;34;technician;married;professional.course;0;1;0;cellular;mar;mon;1;999;0;0nexistent;-1.8;92.843;-50;1.629;5099.1;0
32511;55;blue-collar;married;basic.4y;NA;0;0;cellular;aug;mon;4;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
32513;53;admin.;married;high.school;NA;0;0;cellular;aug;thu;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
32516;30;admin.;married;university.degree;0;1;0;cellular;may;tue;1;999;0;0nexistent;-1.8;92.893;-46.2;1.291;5099.1;0
32517;38;technician;married;university.degree;NA;1;0;telephone;may;fri;4;999;0;0nexistent;1.1;93.994;-36.4;4.859;5191;0
32518;31;blue-collar;divorced;NA;0;1;0;cellular;jul;fri;1;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;0
32519;55;management;married;NA;0;1;1;telephone;may;wed;2;999;0;0nexistent;1.1;93.994;-36.4;4.859;5191;0
32520;46;retired;married;basic.4y;0;1;0;telephone;jun;mon;3;999;0;0nexistent;1.4;94.465;-41.8;4.865;5228.1;0
32521;39;blue-collar;married;basic.9y;0;1;0;cellular;apr;fri;1;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
32523;31;admin.;single;university.degree;0;1;0;cellular;mar;mon;1;999;0;0nexistent;-1.8;92.843;-50;1.811;5099.1;0
32525;46;admin.;married;high.school;NA;NA;NA;telephone;jun;mon;2;999;0;0nexistent;1.4;94.465;-41.8;4.96;5228.1;0
32526;42;management;married;university.degree;0;1;0;cellular;may;fri;1;999;0;0nexistent;-1.8;92.893;-46.2;1.25;5099.1;0
32527;50;management;married;university.degree;NA;NA;NA;telephone;may;mon;4;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
32529;31;housemaid;married;basic.4y;NA;0;0;telephone;jun;wed;10;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
32532;38;technician;married;high.school;0;NA;NA;cellular;aug;tue;1;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
32533;51;retired;married;basic.9y;0;0;0;cellular;jul;fri;2;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;0
32534;40;entrepreneur;married;basic.9y;0;1;0;telephone;jun;fri;3;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
32535;32;admin.;single;university.degree;0;0;0;cellular;may;wed;2;999;0;0nexistent;-1.8;92.893;-46.2;1.27;5099.1;0
32536;35;blue-collar;married;basic.4y;NA;1;0;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1;0
32537;30;admin.;married;university.degree;NA;1;1;cellular;aug;mon;9;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
32538;31;blue-collar;married;basic.4y;0;0;0;cellular;0v;thu;2;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
32539;26;technician;divorced;university.degree;0;0;0;cellular;jun;tue;1;999;0;0nexistent;-2.9;92.963;-40.8;1.262;5076.2;1
32541;57;blue-collar;married;basic.9y;NA;0;1;cellular;0v;fri;2;999;0;0nexistent;-0.1;93.2;-42;4.021;5195.8;0
32544;23;blue-collar;married;high.school;0;1;0;cellular;may;fri;5;999;0;0nexistent;-1.8;92.893;-46.2;1.25;5099.1;0
32546;41;technician;married;professional.course;0;0;0;cellular;aug;tue;1;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
32547;44;management;married;basic.9y;0;1;0;cellular;aug;tue;4;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
32548;53;management;married;university.degree;0;1;0;cellular;0v;fri;3;999;0;0nexistent;-0.1;93.2;-42;4.021;5195.8;0
32549;38;blue-collar;married;professional.course;0;0;0;telephone;jun;tue;1;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
32550;33;technician;married;professional.course;0;0;0;cellular;may;fri;1;999;0;0nexistent;-1.8;92.893;-46.2;1.313;5099.1;0
32551;59;blue-collar;divorced;basic.4y;0;0;0;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.864;5191;0
32552;34;technician;divorced;professional.course;0;0;0;telephone;mar;fri;1;999;1;failure;-1.8;93.369;-34.8;0.653;5008.7;1
32553;30;technician;single;university.degree;0;1;1;cellular;aug;tue;2;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
32555;30;services;single;high.school;0;0;0;telephone;may;thu;2;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
32556;42;NA;single;university.degree;0;1;0;cellular;jul;fri;1;999;2;failure;-1.7;94.215;-40.3;0.885;4991.6;1
32560;34;admin.;single;university.degree;0;0;1;cellular;aug;fri;3;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
32562;30;admin.;single;high.school;0;1;0;cellular;may;thu;8;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;0
32564;47;management;married;basic.4y;NA;0;1;telephone;may;fri;3;999;0;0nexistent;1.1;93.994;-36.4;4.864;5191;0
32565;26;blue-collar;married;basic.9y;0;0;0;cellular;apr;thu;2;999;0;0nexistent;-1.8;93.075;-47.1;1.41;5099.1;1
32566;32;blue-collar;married;basic.6y;0;0;0;cellular;jul;tue;1;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
32567;31;management;married;university.degree;0;0;0;telephone;jun;fri;3;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;0
32568;27;admin.;single;university.degree;0;1;0;cellular;apr;tue;1;999;0;0nexistent;-1.8;93.749;-34.6;0.646;5008.7;0
